Timestamp(us), ax, ay, az, gx, gy, gz
1457139129,-1365,-47,1158,-185,7,774
1457159118,-974,-24,1364,-349,-275,904
1457179107,-1091,224,1274,-446,-765,1445
1457199096,-1372,380,1143,-682,-410,1433
1457219085,-240,733,1362,-765,-626,1166
1457239074,-13,996,1624,-424,-2715,1281
1457259063,140,1248,2056,-133,-4249,1102
1457279052,-285,1230,2880,165,-4671,656
1457299041,-548,889,2888,348,-2509,342
1457319030,-721,838,2467,2,-398,95
1457339019,-886,655,2329,-229,-138,17
1457359008,-1070,455,2117,-337,-586,9
1457378997,-883,352,2039,-384,-436,-13
1457398986,-649,206,2072,-334,-295,-26
1457418975,-420,166,1967,-275,-301,5
1457438964,-555,138,1915,-263,-383,1
1457458953,-692,150,1988,-232,-274,-63
1457478942,-730,231,2009,-245,-20,-125
1457498931,-652,256,2034,-253,109,-121
1457518920,-446,246,1907,-237,69,-104
1457538909,-354,175,1950,-203,-39,-152
1457558898,-448,112,2051,-125,-150,-186
1457578887,-639,92,2059,-83,-101,-173
1457598876,-616,108,1962,-93,32,-173
1457618865,-552,170,1857,-120,104,-208
1457638854,-572,185,1880,-133,101,-256
1457658843,-572,174,1985,-127,-11,-260
1457678833,-615,141,2014,-131,-99,-237
1457698822,-611,167,1996,-148,-70,-227
1457718811,-565,182,2059,-165,-67,-242
1457738800,-500,152,2024,-184,-60,-257
1457758789,-444,97,1936,-194,-1,-272
1457778778,-563,15,1882,-206,-53,-269
1457798767,-581,-21,1892,-229,-313,-255
1457818756,-531,1,1897,-246,-445,-228
1457838745,-462,25,1961,-221,-445,-250
1457858734,-554,51,1975,-169,-363,-288
1457878723,-586,66,1959,-127,-214,-311
1457898712,-520,55,1917,-70,-166,-335
1457918701,-491,7,1911,-20,-196,-326
1457938690,-462,10,2000,13,-280,-298
1457958679,-466,60,2016,49,-327,-282
1457978668,-456,56,1976,45,-264,-237
1457998657,-443,12,2011,69,-269,-198
1458018646,-440,29,2057,91,-240,-161
1458038635,-433,40,2014,75,-203,-123
1458058624,-565,96,2053,56,-140,-81
1458078613,-414,95,2040,36,-79,0
1458098602,-297,-17,2078,26,-119,9
1458118591,-357,-4,1977,-4,-28,80
1458138580,-365,75,1943,-6,25,157
1458158569,-350,51,2016,26,-42,184
1458178558,-346,-24,2013,48,-21,166
1458198547,-338,-24,1992,55,71,146
1458218536,-396,21,2008,74,112,130
1458238525,-437,46,1982,96,137,113
1458258514,-422,74,1957,126,187,93
1458278503,-465,82,1950,157,219,95
1458298492,-527,77,1984,178,212,122
1458318481,-530,109,1947,168,210,149
1458338470,-444,120,1991,139,182,159
1458358459,-450,104,2001,118,151,168
1458378448,-448,72,1955,117,179,166
1458398437,-421,51,1913,134,183,143
1458418426,-423,46,1873,145,180,127
1458438415,-436,78,1825,147,170,126
1458458404,-415,91,1833,151,54,124
1458478393,-368,97,1850,162,-103,131
1458498382,-354,122,1879,173,-256,143
1458518371,-353,173,1922,177,-394,154
1458538360,-325,240,1968,176,-485,155
1458558349,-417,254,2139,192,-544,159
1458578338,-488,297,2169,208,-456,158
1458598327,-453,317,2162,202,-178,128
1458618316,-502,281,2185,227,-47,127
1458638305,-446,266,2106,230,19,107
1458658294,-383,243,2026,220,48,84
1458678283,-316,246,1968,204,82,84
1458698272,-337,229,1969,195,49,114
1458718261,-315,241,1953,165,10,131
1458738250,-377,237,2060,150,-85,139
1458758239,-382,241,2068,137,-60,139
1458778228,-422,281,2034,121,35,132
1458798217,-363,285,2002,112,115,111
1458818206,-420,301,1996,108,106,103
1458838195,-411,297,2022,112,105,81
1458858184,-381,314,1972,109,140,60
1458878173,-378,334,1934,106,160,49
1458898162,-398,334,1966,112,122,48
1458918151,-429,332,1981,117,82,46
1458938140,-419,343,1969,112,94,37
1458958129,-403,352,1957,106,110,33
1458978118,-429,338,1980,104,89,35
1458998107,-428,338,1979,100,85,34
1459018096,-409,342,1975,94,102,32
1459038085,-411,348,1959,94,109,36
1459058074,-397,351,1947,94,108,33
1459078063,-414,362,1942,95,73,35
1459098052,-414,362,1942,95,73,35
1459118041,-453,382,1951,91,67,28
1459138031,-452,380,1974,86,81,10
1459158020,-454,387,1945,77,87,3
1459178009,-448,392,1949,69,72,-6
1459197998,-443,397,1943,63,61,-10
1459217987,-446,393,1948,54,49,-14
1459237976,-461,387,1966,47,37,-12
1459257965,-468,380,1969,43,38,-10
1459277954,-459,384,1956,38,62,-9
1459297943,-435,406,1922,31,82,-9
1459317932,-453,404,1944,26,57,-4
1459337921,-481,407,1951,24,36,4
1459357910,-465,424,1918,15,45,-3
1459377899,-459,415,1937,8,20,-7
1459397888,-477,401,1951,11,-7,2
1459417877,-448,405,1919,8,1,1
1459437866,-443,405,1925,6,-3,0
1459457855,-469,401,1941,4,-39,3
1459477844,-473,405,1948,-9,-59,-10
1459497833,-465,395,1967,-12,-57,-18
1459517822,-461,387,1955,-11,-36,-15
1459537811,-450,395,1938,-10,-24,-12
1459557800,-460,398,1956,-5,-25,-8
1459577789,-463,394,1951,1,-14,-7
1459597778,-464,400,1941,1,7,-11
1459617767,-455,416,1928,5,18,-11
1459637756,-449,417,1924,17,16,-13
1459657745,-466,403,1941,30,-5,-9
1459677734,-457,407,1938,39,-6,-12
1459697723,-452,408,1936,46,7,-14
1459717712,-453,410,1945,50,2,-13
1459737701,-448,411,1941,52,4,-11
1459757690,-442,414,1933,52,11,-7
1459777679,-467,407,1953,52,-4,-1
1459797668,-460,422,1950,46,-4,0
1459817657,-450,426,1941,38,12,-2
1459837646,-467,421,1950,35,7,3
1459857635,-460,425,1936,30,11,7
1459877624,-449,425,1937,25,15,9
1459897613,-461,425,1941,24,8,12
1459917602,-461,434,1929,23,13,12
1459937591,-467,431,1940,28,16,9
1459957580,-462,438,1935,33,17,6
1459977569,-456,437,1931,36,18,2
1459997558,-464,441,1934,40,20,2
1460017547,-456,450,1924,43,21,-2
1460037536,-467,442,1938,44,6,-3
1460057525,-472,443,1940,44,1,-4
1460077514,-460,447,1934,41,9,-7
1460097503,-464,442,1942,37,10,-6
1460117492,-460,446,1929,35,14,-3
1460137481,-459,450,1933,31,14,-1
1460157470,-470,453,1939,29,9,5
1460177459,-466,464,1925,22,10,6
1460197448,-474,451,1946,20,8,5
1460217437,-467,454,1932,16,14,7
1460237426,-463,461,1921,12,17,3
1460257415,-471,457,1934,13,3,4
1460277404,-469,456,1930,15,-1,4
1460297393,-459,462,1917,15,7,0
1460317382,-464,461,1930,17,-1,-1
1460337371,-469,459,1938,20,-6,-4
1460357360,-474,460,1940,18,-3,-9
1460377349,-473,461,1937,15,1,-15
1460397338,-464,468,1923,10,9,-17
1460417327,-461,464,1931,7,2,-14
1460437316,-468,461,1936,4,-2,-8
1460457305,-464,471,1922,1,9,-4
1460477294,-469,484,1919,0,8,1
1460497283,-477,477,1943,0,-12,11
1460517272,-470,449,1945,-3,-21,10
1460537261,-460,417,1946,-10,-16,4
1460557250,-460,416,1910,1,16,-2
1460577239,-447,462,1872,37,61,0
1460597229,-427,491,1862,79,51,8
1460617218,-524,576,1898,95,-9,15
1460637207,-537,592,2015,69,-66,-28
1460657196,-567,535,2024,13,-47,-67
1460677185,-500,434,1984,-22,63,-74
1460697174,-372,357,1944,-44,95,-47
1460717163,-333,335,1888,-56,83,6
1460737152,-377,386,1834,-38,89,55
1460757141,-452,481,1859,14,53,73
1460777130,-546,565,1906,57,-5,62
1460797119,-603,583,1952,63,-6,19
1460817108,-558,565,1941,49,22,-34
1460837097,-486,503,1920,32,35,-75
1460857086,-448,438,1923,28,32,-70
1460877075,-424,400,1924,28,26,-47
1460897064,-434,417,1919,25,26,-29
1460917053,-461,462,1915,25,43,-11
1460937042,-482,504,1914,30,47,-1
1460957031,-511,531,1913,29,36,10
1460977020,-509,535,1910,20,29,14
1460997009,-496,525,1896,11,21,14
1461016998,-504,500,1909,12,9,16
1461036987,-519,484,1921,14,9,20
1461056976,-494,481,1920,12,19,11
1461076965,-477,483,1916,16,27,5
1461096954,-491,485,1916,22,31,5
1461116943,-499,491,1913,25,36,5
1461136932,-502,507,1909,29,42,6
1461156921,-509,517,1897,31,49,7
1461176910,-509,522,1890,33,49,8
1461196899,-508,515,1898,37,35,7
1461216888,-503,510,1899,40,23,3
1461236877,-499,509,1904,42,18,-1
1461256866,-504,505,1906,44,17,-4
1461276855,-504,507,1904,46,24,-9
1461296844,-508,517,1906,48,27,-11
1461316833,-514,525,1906,46,25,-12
1461336822,-510,530,1901,43,30,-11
1461356811,-512,525,1899,41,19,-9
1461376800,-509,519,1903,37,8,-5
1461396789,-506,516,1906,34,7,-1
1461416778,-510,516,1907,32,12,3
1461436767,-513,528,1907,30,18,5
1461456756,-519,542,1901,25,20,4
1461476745,-514,545,1888,23,21,3
1461496734,-519,538,1899,22,7,4
1461516723,-518,533,1904,22,3,7
1461536712,-513,530,1894,18,11,5
1461556701,-514,528,1910,11,2,3
1461576690,-514,528,1910,10,9,3
1461596679,-519,524,1905,10,9,3
1461616668,-509,524,1887,14,26,-2
1461636657,-512,541,1887,20,22,-2
1461656646,-523,549,1893,25,15,-5
1461676635,-524,555,1889,25,15,-11
1461696624,-524,547,1895,23,10,-18
1461716613,-516,536,1898,20,8,-21
1461736602,-515,530,1897,16,8,-20
1461756591,-512,532,1892,14,11,-17
1461776580,-512,541,1891,13,14,-17
1461796569,-519,547,1890,12,16,-17
1461816558,-525,550,1895,12,18,-17
1461836547,-529,550,1888,10,22,-14
1461856536,-531,558,1882,5,13,-13
1461876525,-531,559,1892,1,2,-11
1461896514,-533,552,1895,-4,-2,-9
1461916503,-527,550,1895,-7,-7,-7
1461936492,-528,549,1887,-10,-6,-6
1461956481,-532,549,1887,-13,-10,-6
1461976470,-518,551,1891,-17,-15,-13
1461996459,-522,539,1890,-18,-18,-11
1462016448,-515,547,1874,-18,-16,-12
1462036437,-517,547,1893,-18,-29,-11
1462056427,-521,545,1893,-21,-38,-9
1462076416,-513,547,1892,-29,-32,-11
1462096405,-519,538,1909,-36,-53,-9
1462116394,-520,529,1916,-41,-60,-10
1462136383,-509,527,1905,-43,-41,-8
1462156372,-503,532,1890,-42,-27,-6
1462176361,-508,538,1891,-30,-21,-6
1462196350,-515,542,1893,-16,-19,-7
1462216339,-520,537,1898,-5,-18,-11
1462236328,-513,529,1896,6,-10,-19
1462256317,-507,524,1902,14,-2,-26
1462276306,-527,531,1915,22,1,-29
1462296295,-508,552,1880,20,31,-31
1462316284,-498,559,1886,13,24,-26
1462336273,-525,552,1909,3,-13,-9
1462356262,-509,548,1908,-16,-14,-2
1462376251,-493,535,1904,-34,-8,8
1462396240,-487,528,1903,-47,-21,25
1462416229,-499,525,1908,-54,-31,38
1462436218,-504,523,1900,-61,-25,43
1462456207,-494,532,1892,-63,-24,38
1462476196,-498,529,1896,-55,-29,33
1462496185,-504,532,1886,-44,-25,23
1462516174,-508,532,1890,-30,-28,8
1462536163,-501,530,1897,-11,-28,-15
1462556152,-497,523,1901,8,-10,-45
1462576141,-537,530,1903,23,12,-53
1462596130,-558,555,1890,28,20,-27
1462616119,-470,554,1900,15,-27,-22
1462636108,-460,523,1912,5,-44,-26
1462656097,-495,501,1912,-3,-21,-12
1462676086,-490,516,1920,-18,-45,-2
1462696075,-487,519,1937,-38,-56,-6
1462716064,-509,503,1927,-52,-15,-16
1462736053,-500,523,1892,-65,10,-19
1462756042,-483,541,1890,-75,-13,-18
1462776031,-487,535,1894,-80,-35,-9
1462796020,-502,517,1907,-83,-47,-5
1462816009,-508,502,1930,-84,-63,-11
1462835998,-480,508,1911,-86,-42,-23
1462855987,-460,502,1896,-82,-19,-27
1462875976,-471,494,1914,-70,-45,-26
1462895965,-492,494,1926,-56,-54,-27
1462915954,-497,498,1916,-45,-29,-31
1462935943,-496,504,1912,-32,-17,-35
1462955932,-497,503,1916,-19,-9,-37
1462975921,-501,502,1909,-5,5,-37
1462995910,-487,504,1897,14,18,-35
1463015899,-484,506,1895,36,17,-31
1463035888,-489,501,1906,57,14,-28
1463055877,-483,506,1902,70,20,-27
1463075866,-475,511,1903,76,26,-27
1463095855,-487,508,1924,83,22,-22
1463115844,-482,514,1914,81,32,-14
1463135833,-468,518,1901,72,37,0
1463155822,-476,516,1908,63,16,23
1463175811,-478,519,1920,48,6,40
1463195800,-480,511,1922,30,5,54
1463215789,-481,512,1923,15,3,67
1463235778,-479,520,1902,2,12,76
1463255767,-487,520,1908,-7,10,79
1463275756,-503,527,1923,-15,-2,79
1463295745,-498,533,1902,-19,11,73
1463315734,-491,531,1889,-18,22,64
1463335723,-501,527,1906,-14,7,59
1463355712,-501,534,1907,-8,3,53
1463375701,-501,530,1916,-6,10,41
1463395690,-498,530,1908,-5,18,30
1463415679,-492,533,1905,-6,16,18
1463435668,-490,527,1909,-9,8,7
1463455657,-486,521,1910,-13,6,-1
1463475646,-485,523,1904,-16,9,-2
1463495635,-491,532,1909,-18,6,-3
1463515625,-492,534,1913,-21,1,-6
1463535614,-492,535,1895,-24,1,-12
1463555603,-498,533,1899,-19,-2,-19
1463575592,-496,532,1900,-10,-4,-28
1463595581,-486,530,1903,0,-5,-37
1463615570,-493,523,1905,7,-10,-43
1463635559,-495,530,1897,11,-3,-53
1463655548,-494,534,1899,17,3,-56
1463675537,-487,531,1894,24,0,-55
1463695526,-488,536,1897,27,-3,-51
1463715515,-488,540,1903,24,-12,-45
1463735504,-501,540,1916,16,-15,-42
1463755493,-478,531,1904,6,-12,-34
1463775482,-458,523,1900,-4,-15,-21
1463795471,-482,515,1921,-9,-32,-3
1463815460,-476,521,1913,-23,-29,5
1463835449,-482,526,1916,-32,-21,10
1463855438,-482,529,1901,-36,-18,15
1463875427,-472,532,1897,-39,-21,13
1463895416,-493,523,1915,-40,-38,14
1463915405,-485,521,1904,-38,-27,7
1463935394,-472,527,1892,-34,-11,-2
1463955383,-492,522,1913,-20,-24,-3
1463975372,-490,526,1903,-4,-15,-8
1463995361,-477,534,1898,6,-7,-15
1464015350,-492,524,1923,12,-17,-16
1464035339,-487,521,1909,12,-1,-20
1464055328,-472,533,1889,12,8,-24
1464075317,-472,533,1889,12,8,-24
1464095306,-484,530,1918,14,-18,-22
1464115295,-482,528,1916,15,-15,-18
1464135284,-470,529,1893,14,3,-18
1464155273,-477,528,1914,13,-14,-11
1464175262,-480,532,1907,15,-19,-7
1464195251,-476,532,1899,17,-12,-8
1464215240,-483,529,1912,20,-22,-8
1464235229,-478,533,1901,25,-13,-14
1464255218,-479,531,1908,30,-8,-21
1464275207,-490,533,1924,31,-17,-26
1464295196,-472,540,1905,30,6,-34
1464315185,-462,534,1900,32,12,-33
1464335174,-462,535,1906,33,-7,-26
1464355163,-472,535,1909,29,-10,-20
1464375152,-471,539,1900,25,-5,-18
1464395141,-471,536,1906,18,-6,-15
1464415130,-478,542,1913,10,-14,-13
1464435119,-483,544,1915,3,-12,-11
1464455108,-476,548,1907,-3,-2,-12
1464475097,-475,546,1907,-7,-2,-11
1464495086,-480,541,1912,-9,-6,-9
1464515075,-472,543,1896,-11,0,-7
1464535064,-472,543,1906,-7,-3,-4
1464555053,-476,543,1903,-7,-10,-2
1464575042,-467,547,1890,-7,-10,-6
1464595031,-471,555,1898,-13,-20,-8
1464615020,-480,545,1914,-20,-38,-8
1464635009,-474,529,1911,-21,-36,-9
1464654998,-468,527,1915,-20,-28,-10
1464674987,-460,531,1911,-19,-25,-8
1464694976,-473,533,1921,-16,-18,-7
1464714965,-476,542,1909,-13,-6,-7
1464734954,-465,546,1905,-13,-8,-13
1464754943,-475,533,1919,-10,-17,-15
1464774932,-474,525,1913,-11,-8,-19
1464794921,-468,530,1910,-12,-2,-19
1464814910,-470,535,1907,-13,2,-12
1464834899,-463,541,1908,-16,0,-10
1464854888,-470,541,1917,-19,-6,-8
1464874877,-464,537,1915,-26,-3,-10
1464894866,-463,529,1906,-33,-1,-10
1464914855,-458,528,1912,-36,0,-9
1464934844,-469,529,1919,-38,-2,-7
1464954833,-462,523,1914,-40,5,-7
1464974822,-455,523,1913,-43,4,-6
1464994812,-479,525,1916,-46,4,-4
1465014801,-470,528,1907,-43,11,-9
1465034790,-474,523,1925,-41,5,-13
1465054779,-477,524,1908,-41,13,-17
1465074768,-468,523,1904,-36,22,-23
1465094757,-476,518,1925,-32,7,-25
1465114746,-474,511,1922,-35,5,-27
1465134735,-471,513,1917,-38,21,-29
1465154724,-473,520,1910,-34,25,-29
1465174713,-470,532,1893,-27,20,-24
1465194702,-469,535,1892,-24,2,-21
1465214691,-478,526,1914,-23,-24,-22
1465234680,-475,510,1912,-22,-16,-27
1465254669,-465,498,1908,-17,-4,-30
1465274658,-469,498,1914,-8,-9,-29
1465294647,-477,502,1918,3,-1,-27
1465314636,-468,510,1905,16,16,-33
1465334625,-463,514,1901,29,15,-38
1465354614,-476,526,1907,37,12,-39
1465374603,-496,527,1926,39,13,-33
1465394592,-472,524,1909,31,10,-30
1465414581,-464,509,1916,21,4,-25
1465434570,-474,500,1913,15,1,-14
1465454559,-472,508,1911,7,7,-8
1465474548,-474,507,1918,6,5,0
1465494537,-473,512,1907,10,10,4
1465514526,-485,516,1910,17,10,3
1465534515,-484,527,1896,24,18,-4
1465554504,-492,527,1912,31,23,-7
1465574493,-495,525,1906,39,22,-4
1465594482,-483,536,1898,38,27,-4
1465614471,-489,533,1911,33,15,-4
1465634460,-483,531,1909,28,15,-4
1465654449,-471,522,1908,25,14,-2
1465674438,-479,521,1905,25,10,6
1465694427,-476,530,1905,22,6,11
1465714416,-473,535,1898,18,6,9
1465734405,-479,538,1897,15,6,8
1465754394,-475,544,1890,10,-1,6
1465774383,-486,539,1905,9,-15,5
1465794372,-499,529,1913,12,-17,0
1465814361,-483,532,1906,13,-4,-11
1465834350,-485,535,1898,17,6,-17
1465854339,-487,541,1894,25,3,-22
1465874328,-485,550,1897,29,-2,-24
1465894317,-485,552,1901,31,-6,-24
1465914306,-488,547,1904,30,-11,-21
1465934295,-487,552,1898,27,-11,-19
1465954284,-486,547,1908,21,-14,-18
1465974273,-487,546,1906,14,-18,-13
1465994262,-477,550,1904,6,-11,-10
1466014251,-470,546,1902,3,-11,-2
1466034240,-473,547,1905,3,-17,4
1466054229,-481,551,1906,2,-19,8
1466074218,-485,543,1912,1,-15,8
1466094207,-480,545,1905,1,-3,4
1466114196,-479,555,1894,6,3,-2
1466134185,-481,554,1895,12,2,-7
1466154174,-482,550,1901,16,-6,-11
1466174163,-480,546,1911,17,-3,-15
1466194152,-476,552,1900,20,11,-15
1466214141,-473,553,1896,23,15,-12
1466234130,-487,557,1905,24,6,-4
1466254119,-474,558,1904,20,2,1
1466274108,-480,560,1893,18,9,6
1466294097,-479,558,1904,11,5,11
1466314086,-490,549,1925,-2,-8,16
1466334075,-481,547,1922,-25,8,13
1466354064,-470,556,1905,-53,25,14
1466374053,-464,560,1897,-70,28,24
1466394042,-433,551,1889,-73,12,40
1466414031,-465,546,1886,-63,-5,58
1466434020,-487,558,1884,-53,-18,77
1466454010,-465,589,1851,-50,-51,83
1466473999,-434,600,1823,-53,-80,78
1466493988,-440,585,1859,-59,-180,48
1466513977,-506,560,1968,-67,-288,5
1466533966,-536,518,1977,-78,-263,-50
1466553955,-536,518,1977,-78,-263,-50
1466573944,-470,522,1924,-82,-192,-117
1466593933,-422,520,1897,-62,-170,-160
1466613922,-395,524,1892,-34,-167,-184
1466633911,-437,519,1939,2,-204,-194
1466653900,-439,512,1961,36,-192,-208
1466673889,-437,514,1942,62,-127,-228
1466693878,-413,510,1920,73,-66,-257
1466713867,-405,507,1933,78,-37,-279
1466733856,-418,519,1942,72,-3,-285
1466753845,-398,521,1958,53,27,-271
1466773834,-404,517,1953,30,39,-225
1466793823,-380,508,1951,2,53,-163
1466813812,-402,501,1950,-19,47,-85
1466833801,-409,510,1926,-40,60,-11
1466853790,-440,519,1920,-48,67,43
1466873779,-463,541,1904,-52,78,71
1466893768,-452,588,1867,-69,93,81
1466913757,-467,579,1910,-88,35,82
1466933746,-479,540,1940,-105,-18,75
1466953735,-441,509,1934,-114,-3,63
1466973724,-427,483,1920,-111,24,55
1466993713,-428,486,1910,-99,34,48
1467013702,-430,500,1903,-78,39,41
1467033691,-432,505,1911,-55,36,30
1467053680,-430,512,1910,-38,22,25
1467073669,-433,514,1914,-30,20,22
1467093658,-443,506,1916,-20,15,31
1467113647,-429,495,1916,-6,17,43
1467133636,-423,488,1911,14,15,61
1467153625,-437,488,1926,35,12,71
1467173614,-447,510,1928,52,10,75
1467193603,-446,528,1914,69,27,71
1467213592,-449,537,1895,87,28,56
1467233581,-440,537,1890,96,11,36
1467253570,-455,528,1946,85,-25,13
1467273559,-471,517,1970,52,-27,-8
1467293548,-465,511,1957,6,21,-35
1467313537,-408,510,1933,-34,49,-55
1467333526,-405,501,1936,-46,45,-60
1467353515,-437,500,1938,-31,47,-65
1467373504,-426,506,1925,-8,72,-91
1467393493,-416,507,1948,33,94,-128
1467413482,-484,505,1963,103,121,-174
1467433471,-563,510,1952,163,214,-244
1467453460,-637,528,1925,212,330,-319
1467473449,-605,549,1927,261,446,-385
1467493438,-584,567,1939,308,496,-415
1467513427,-599,597,1826,343,633,-398
1467533416,-523,639,1741,319,645,-337
1467553405,-560,636,1753,258,452,-240
1467573394,-576,607,1844,177,269,-134
1467593383,-589,594,1874,100,189,-22
1467613372,-619,587,1878,32,158,87
1467633361,-617,559,1848,-23,152,168
1467653350,-638,551,1807,-66,131,229
1467673339,-658,587,1805,-104,95,264
1467693328,-665,598,1860,-129,20,281
1467713317,-672,580,1889,-141,-12,276
1467733306,-658,560,1899,-132,19,240
1467753295,-654,546,1902,-102,83,190
1467773284,-665,532,1889,-52,171,148
1467793273,-661,540,1855,8,228,107
1467813262,-646,568,1814,56,270,65
1467833251,-723,587,1799,95,287,45
1467853240,-758,628,1771,132,257,60
1467873229,-679,697,1763,139,185,53
1467893218,-726,667,1794,100,135,50
1467913208,-647,590,1815,78,121,2
1467933197,-516,621,1891,81,154,-116
1467953186,-635,720,2000,105,309,-176
1467973175,-874,794,2098,103,606,-184
1467993164,-1110,739,2187,45,966,-181
1468013153,-1050,718,2051,-12,1451,-117
1468033142,-699,820,1802,-18,1708,-128
1468053131,-748,792,1619,-54,1607,-71
1468073120,-889,823,1752,39,1439,-15
1468093109,-963,835,1752,176,1494,-15
1468113098,-872,796,1623,331,1492,-2
1468133087,-877,727,1343,437,802,10
1468153076,-862,648,1276,499,-398,3
1468173065,-1153,588,1388,489,-1396,93
1468193054,-507,892,1393,512,-1517,132
1468213043,-641,891,1564,511,-1722,218
1468233032,-826,714,1663,456,-2235,214
1468253021,-734,655,1343,391,-2317,0
1468273010,-617,640,1075,171,-1478,-278
1468292999,-449,561,889,-124,-639,-459
1468312988,-422,439,766,-414,-338,-593
1468332977,-3181,-868,2655,-30,-1335,-558
1468352966,-316,1099,3447,2995,-3692,870
1468372955,-453,1139,1805,476,1326,424
1468392944,-751,705,1387,-460,1399,-126
1468412933,-726,639,1648,227,-261,437
1468432922,-723,673,1585,46,-591,369
1468452911,-602,954,1730,-198,-242,-65
1468472900,-531,858,1821,-258,365,-142
1468492889,-500,995,1878,-500,1163,-276
1468512878,-618,911,1907,-391,1393,-305
1468532867,-769,960,1786,-452,1568,-425
1468552856,-791,855,1700,-319,1282,-387
1468572845,-868,771,1649,-192,966,-282
1468592834,-924,753,1613,-194,541,-244
1468612823,-937,738,1634,-125,133,-191
1468632812,-921,744,1661,-64,-51,-158
1468652801,-893,758,1677,-53,-44,-164
1468672790,-894,745,1684,-83,27,-159
1468692779,-905,731,1673,-100,142,-163
1468712768,-911,723,1660,-109,166,-144
1468732757,-920,705,1651,-94,83,-93
1468752746,-921,717,1646,-43,-17,-58
1468772735,-919,716,1653,10,-111,-19
1468792724,-916,706,1667,49,-142,20
1468812713,-909,719,1676,78,-115,46
1468832702,-909,725,1672,86,-97,49
1468852691,-895,730,1668,81,-125,34
1468872680,-888,737,1662,118,-197,29
1468892669,-875,741,1699,145,-253,23
1468912658,-867,743,1697,91,-157,-13
1468932647,-871,746,1672,66,-82,-41
1468952636,-867,748,1678,83,-95,-58
1468972625,-856,753,1689,90,-93,-67
1468992614,-867,742,1691,93,-40,-67
1469012603,-861,750,1691,94,6,-90
1469032592,-861,750,1691,57,37,-106
1469052581,-869,770,1694,57,37,-106
1469072570,-883,765,1694,3,123,-175
1469092559,-897,759,1686,-47,213,-256
1469112548,-907,756,1679,-108,284,-334
1469132537,-931,728,1683,-161,364,-401
1469152526,-947,722,1647,-249,392,-423
1469172515,-965,705,1637,-287,200,-384
1469192504,-972,681,1666,-309,10,-351
1469212493,-970,660,1696,-379,19,-388
1469232482,-989,622,1662,-398,168,-460
1469252471,-945,576,1640,-250,181,-431
1469272460,-968,564,1616,-96,169,-213
1469292449,-1006,581,1618,73,6,-2
1469312438,-986,586,1624,243,-204,151
1469332427,-966,599,1657,378,-343,278
1469352416,-944,650,1678,393,-364,386
1469372406,-939,688,1685,335,-319,447
1469392395,-933,705,1674,278,-269,433
1469412384,-919,720,1670,248,-311,383
1469432373,-900,730,1676,226,-371,306
1469452362,-871,734,1682,209,-413,261
1469472351,-847,742,1693,180,-352,214
1469492340,-838,760,1698,136,-256,183
1469512329,-835,771,1699,102,-208,169
1469532318,-822,771,1695,74,-201,148
1469552307,-798,766,1686,61,-221,127
1469572296,-793,769,1686,41,-187,105
1469592285,-795,795,1698,72,-176,101
1469612274,-774,780,1695,105,-179,103
1469632263,-775,807,1712,133,-131,87
1469652252,-764,800,1702,123,-92,64
1469672241,-779,831,1716,93,-44,29
1469692230,-782,845,1712,119,-50,-19
1469712219,-764,817,1710,138,-110,-40
1469732208,-755,828,1718,97,-76,-36
1469752197,-756,824,1709,50,-39,-17
1469772186,-759,822,1715,10,-21,-5
1469792175,-760,827,1709,-44,13,-4
1469812164,-761,811,1700,-68,26,-1
1469832153,-754,817,1695,-81,-26,16
1469852142,-750,808,1706,-87,-97,55
1469872131,-751,812,1720,-123,-102,63
1469892120,-750,796,1683,-117,-73,39
1469912109,-748,811,1712,-30,-169,31
1469932098,-743,811,1721,17,-127,15
1469952087,-744,815,1732,2,-48,-29
1469972076,-724,808,1705,-37,-36,-100
1469992065,-722,803,1715,-16,-70,-109
1470012054,-733,803,1722,2,-62,-88
1470032043,-740,799,1712,8,-66,-62
1470052032,-723,793,1721,23,-97,-46
1470072021,-713,802,1738,2,-89,-41
1470092010,-712,796,1729,-38,-46,-44
1470111999,-713,795,1734,-55,-39,-49
1470131988,-721,797,1749,-84,-9,-63
1470151977,-707,781,1725,-111,22,-54
1470171966,-734,792,1723,-85,-14,-39
1470191955,-723,786,1741,-70,-37,-46
1470211944,-722,786,1746,-88,-49,-60
1470231933,-716,774,1738,-105,-26,-71
1470251922,-708,758,1734,-90,-6,-63
1470271911,-700,749,1731,-48,-9,-40
1470291900,-723,761,1729,1,-14,-23
1470311889,-702,758,1738,25,-28,-17
1470331878,-716,770,1742,30,-60,-8
1470351867,-719,771,1737,26,-59,-7
1470371856,-733,782,1744,27,-63,-8
1470391845,-725,780,1744,26,-51,-1
1470411834,-720,776,1747,8,-28,5
1470431823,-725,781,1740,-12,-10,11
1470451812,-709,779,1738,-14,-20,21
1470471801,-704,774,1741,-25,-8,19
1470491790,-714,773,1747,-39,24,16
1470511779,-712,772,1747,-51,38,6
1470531768,-706,767,1742,-56,27,8
1470551757,-713,771,1741,-50,8,14
1470571746,-707,769,1746,-35,-32,21
1470591735,-711,769,1738,-26,-62,33
1470611724,-706,773,1753,-11,-85,40
1470631713,-726,772,1727,-7,-148,48
1470651702,-688,777,1770,22,-256,18
1470671691,-665,777,1766,-21,-118,-4
1470691680,-678,766,1754,-38,22,-9
1470711669,-676,759,1751,-22,43,-11
